annotation_id,review_uid,destination,language_review,text_clean,aspecto,input_modelo,label
gm_caa933e059588a8b__atencion_servicio,gm_caa933e059588a8b,Ciudadela de Kuélap,es,"Es muy pequeña la zona que se puede visitar, los guías no dan mucha información, aún están estudiando el lugar, por eso el acceso es muy limitado. Recomiendo ir principalmente por la experiencia del teleférico, las vistas son maravillosas.",atencion_servicio,"aspecto: atencion_servicio reseña: Es muy pequeña la zona que se puede visitar, los guías no dan mucha información, aún están estudiando el lugar, por eso el acceso es muy limitado. Recomiendo ir principalmente por la experiencia del teleférico, las vistas son maravillosas.",neutro
gm_ba9fe23479bcff53__atractivos,gm_ba9fe23479bcff53,Museo de Sitio Huaca Pucllana,en,"Tours are mandatory but are not great, there is some direction to them and the information is good but in larger groups you lose some of what is said and a few extra information boards would be useful. You have to buy tickets in advance",atractivos,"aspecto: atractivos reseña: Tours are mandatory but are not great, there is some direction to them and the information is good but in larger groups you lose some of what is said and a few extra information boards would be useful. You have to buy tickets in advance",positivo
gm_ba9fe23479bcff53__costos,gm_ba9fe23479bcff53,Museo de Sitio Huaca Pucllana,en,"Tours are mandatory but are not great, there is some direction to them and the information is good but in larger groups you lose some of what is said and a few extra information boards would be useful. You have to buy tickets in advance",costos,"aspecto: costos reseña: Tours are mandatory but are not great, there is some direction to them and the information is good but in larger groups you lose some of what is said and a few extra information boards would be useful. You have to buy tickets in advance",neutro
gm_ba9fe23479bcff53__atencion_servicio,gm_ba9fe23479bcff53,Museo de Sitio Huaca Pucllana,en,"Tours are mandatory but are not great, there is some direction to them and the information is good but in larger groups you lose some of what is said and a few extra information boards would be useful. You have to buy tickets in advance",atencion_servicio,"aspecto: atencion_servicio reseña: Tours are mandatory but are not great, there is some direction to them and the information is good but in larger groups you lose some of what is said and a few extra information boards would be useful. You have to buy tickets in advance",positivo
gm_25130b6a0548657c__atractivos,gm_25130b6a0548657c,Líneas y Geoglifos de Nasca y Palpa,es,"Lo que menos nos gustó de nuestro viaje a Perú. Las líneas en sí son interesantes, pero todo lo que rodea a la gestión deja mucho que desear. Es muy caro para lo que ves, más el pago de 2 tasas diferentes una vez allí. Además, el vuelo en la avioneta dura media hora y las explicaciones son prácticamente inexistentes más allá de ""aquí tenemos la figura del mono"" En esa línea. Si pillara más de paso... Bueno. Pero pilla muy a desmano para solo media hora de sobrevuelo y ninguna explicación. Nos explicaron mil veces más cosas en Paracas sobre la única figura del candelabro que se encuentra allí, que en todas estas figuras en Nazca.",atractivos,"aspecto: atractivos reseña: Lo que menos nos gustó de nuestro viaje a Perú. Las líneas en sí son interesantes, pero todo lo que rodea a la gestión deja mucho que desear. Es muy caro para lo que ves, más el pago de 2 tasas diferentes una vez allí. Además, el vuelo en la avioneta dura media hora y las explicaciones son prácticamente inexistentes más allá de ""aquí tenemos la figura del mono"" En esa línea. Si pillara más de paso... Bueno. Pero pilla muy a desmano para solo media hora de sobrevuelo y ninguna explicación. Nos explicaron mil veces más cosas en Paracas sobre la única figura del candelabro que se encuentra allí, que en todas estas figuras en Nazca.",negativo
gm_25130b6a0548657c__costos,gm_25130b6a0548657c,Líneas y Geoglifos de Nasca y Palpa,es,"Lo que menos nos gustó de nuestro viaje a Perú. Las líneas en sí son interesantes, pero todo lo que rodea a la gestión deja mucho que desear. Es muy caro para lo que ves, más el pago de 2 tasas diferentes una vez allí. Además, el vuelo en la avioneta dura media hora y las explicaciones son prácticamente inexistentes más allá de ""aquí tenemos la figura del mono"" En esa línea. Si pillara más de paso... Bueno. Pero pilla muy a desmano para solo media hora de sobrevuelo y ninguna explicación. Nos explicaron mil veces más cosas en Paracas sobre la única figura del candelabro que se encuentra allí, que en todas estas figuras en Nazca.",costos,"aspecto: costos reseña: Lo que menos nos gustó de nuestro viaje a Perú. Las líneas en sí son interesantes, pero todo lo que rodea a la gestión deja mucho que desear. Es muy caro para lo que ves, más el pago de 2 tasas diferentes una vez allí. Además, el vuelo en la avioneta dura media hora y las explicaciones son prácticamente inexistentes más allá de ""aquí tenemos la figura del mono"" En esa línea. Si pillara más de paso... Bueno. Pero pilla muy a desmano para solo media hora de sobrevuelo y ninguna explicación. Nos explicaron mil veces más cosas en Paracas sobre la única figura del candelabro que se encuentra allí, que en todas estas figuras en Nazca.",negativo
gm_25130b6a0548657c__accesibilidad,gm_25130b6a0548657c,Líneas y Geoglifos de Nasca y Palpa,es,"Lo que menos nos gustó de nuestro viaje a Perú. Las líneas en sí son interesantes, pero todo lo que rodea a la gestión deja mucho que desear. Es muy caro para lo que ves, más el pago de 2 tasas diferentes una vez allí. Además, el vuelo en la avioneta dura media hora y las explicaciones son prácticamente inexistentes más allá de ""aquí tenemos la figura del mono"" En esa línea. Si pillara más de paso... Bueno. Pero pilla muy a desmano para solo media hora de sobrevuelo y ninguna explicación. Nos explicaron mil veces más cosas en Paracas sobre la única figura del candelabro que se encuentra allí, que en todas estas figuras en Nazca.",accesibilidad,"aspecto: accesibilidad reseña: Lo que menos nos gustó de nuestro viaje a Perú. Las líneas en sí son interesantes, pero todo lo que rodea a la gestión deja mucho que desear. Es muy caro para lo que ves, más el pago de 2 tasas diferentes una vez allí. Además, el vuelo en la avioneta dura media hora y las explicaciones son prácticamente inexistentes más allá de ""aquí tenemos la figura del mono"" En esa línea. Si pillara más de paso... Bueno. Pero pilla muy a desmano para solo media hora de sobrevuelo y ninguna explicación. Nos explicaron mil veces más cosas en Paracas sobre la única figura del candelabro que se encuentra allí, que en todas estas figuras en Nazca.",neutro
gm_25130b6a0548657c__atencion_servicio,gm_25130b6a0548657c,Líneas y Geoglifos de Nasca y Palpa,es,"Lo que menos nos gustó de nuestro viaje a Perú. Las líneas en sí son interesantes, pero todo lo que rodea a la gestión deja mucho que desear. Es muy caro para lo que ves, más el pago de 2 tasas diferentes una vez allí. Además, el vuelo en la avioneta dura media hora y las explicaciones son prácticamente inexistentes más allá de ""aquí tenemos la figura del mono"" En esa línea. Si pillara más de paso... Bueno. Pero pilla muy a desmano para solo media hora de sobrevuelo y ninguna explicación. Nos explicaron mil veces más cosas en Paracas sobre la única figura del candelabro que se encuentra allí, que en todas estas figuras en Nazca.",atencion_servicio,"aspecto: atencion_servicio reseña: Lo que menos nos gustó de nuestro viaje a Perú. Las líneas en sí son interesantes, pero todo lo que rodea a la gestión deja mucho que desear. Es muy caro para lo que ves, más el pago de 2 tasas diferentes una vez allí. Además, el vuelo en la avioneta dura media hora y las explicaciones son prácticamente inexistentes más allá de ""aquí tenemos la figura del mono"" En esa línea. Si pillara más de paso... Bueno. Pero pilla muy a desmano para solo media hora de sobrevuelo y ninguna explicación. Nos explicaron mil veces más cosas en Paracas sobre la única figura del candelabro que se encuentra allí, que en todas estas figuras en Nazca.",negativo
gm_08324a77123d54a0__atractivos,gm_08324a77123d54a0,Museo de Sitio Huaca Pucllana,es,"Una zona Arqueológica bien pero nada sorprendente, pésimo que no puedas hacer el recorrido por tu cuenta, necesitas pagar un guía, en todas partes del Perú es lo mismo del guía y tienes que llevar el ritmo que te impongan... Mucho tiempo para un recorrido que lo puedes hacer rápido y sobre todo que ya leíste...",atractivos,"aspecto: atractivos reseña: Una zona Arqueológica bien pero nada sorprendente, pésimo que no puedas hacer el recorrido por tu cuenta, necesitas pagar un guía, en todas partes del Perú es lo mismo del guía y tienes que llevar el ritmo que te impongan... Mucho tiempo para un recorrido que lo puedes hacer rápido y sobre todo que ya leíste...",negativo
gm_08324a77123d54a0__costos,gm_08324a77123d54a0,Museo de Sitio Huaca Pucllana,es,"Una zona Arqueológica bien pero nada sorprendente, pésimo que no puedas hacer el recorrido por tu cuenta, necesitas pagar un guía, en todas partes del Perú es lo mismo del guía y tienes que llevar el ritmo que te impongan... Mucho tiempo para un recorrido que lo puedes hacer rápido y sobre todo que ya leíste...",costos,"aspecto: costos reseña: Una zona Arqueológica bien pero nada sorprendente, pésimo que no puedas hacer el recorrido por tu cuenta, necesitas pagar un guía, en todas partes del Perú es lo mismo del guía y tienes que llevar el ritmo que te impongan... Mucho tiempo para un recorrido que lo puedes hacer rápido y sobre todo que ya leíste...",neutro
gm_08324a77123d54a0__atencion_servicio,gm_08324a77123d54a0,Museo de Sitio Huaca Pucllana,es,"Una zona Arqueológica bien pero nada sorprendente, pésimo que no puedas hacer el recorrido por tu cuenta, necesitas pagar un guía, en todas partes del Perú es lo mismo del guía y tienes que llevar el ritmo que te impongan... Mucho tiempo para un recorrido que lo puedes hacer rápido y sobre todo que ya leíste...",atencion_servicio,"aspecto: atencion_servicio reseña: Una zona Arqueológica bien pero nada sorprendente, pésimo que no puedas hacer el recorrido por tu cuenta, necesitas pagar un guía, en todas partes del Perú es lo mismo del guía y tienes que llevar el ritmo que te impongan... Mucho tiempo para un recorrido que lo puedes hacer rápido y sobre todo que ya leíste...",neutro
gm_08f8db467599db4a__atractivos,gm_08f8db467599db4a,Museo de Sitio Huaca Pucllana,en,"Silly, just a tourist trap. You are forced to take a guided tour that is 1 hour long when it shouldn’t take more than 10 minutes to walk the entire path on your own. I paid the ticket and left 5 minutes later. I had given this 2 stars because the place is well taken care of, but saw a review about animals caged in a small area so I decided to give just 1 star instead. Read the poor reviews as they are based on facts, not on the emotional impression of easily impressed tourists.",atractivos,"aspecto: atractivos reseña: Silly, just a tourist trap. You are forced to take a guided tour that is 1 hour long when it shouldn’t take more than 10 minutes to walk the entire path on your own. I paid the ticket and left 5 minutes later. I had given this 2 stars because the place is well taken care of, but saw a review about animals caged in a small area so I decided to give just 1 star instead. Read the poor reviews as they are based on facts, not on the emotional impression of easily impressed tourists.",negativo
gm_08f8db467599db4a__costos,gm_08f8db467599db4a,Museo de Sitio Huaca Pucllana,en,"Silly, just a tourist trap. You are forced to take a guided tour that is 1 hour long when it shouldn’t take more than 10 minutes to walk the entire path on your own. I paid the ticket and left 5 minutes later. I had given this 2 stars because the place is well taken care of, but saw a review about animals caged in a small area so I decided to give just 1 star instead. Read the poor reviews as they are based on facts, not on the emotional impression of easily impressed tourists.",costos,"aspecto: costos reseña: Silly, just a tourist trap. You are forced to take a guided tour that is 1 hour long when it shouldn’t take more than 10 minutes to walk the entire path on your own. I paid the ticket and left 5 minutes later. I had given this 2 stars because the place is well taken care of, but saw a review about animals caged in a small area so I decided to give just 1 star instead. Read the poor reviews as they are based on facts, not on the emotional impression of easily impressed tourists.",neutro
gm_08f8db467599db4a__accesibilidad,gm_08f8db467599db4a,Museo de Sitio Huaca Pucllana,en,"Silly, just a tourist trap. You are forced to take a guided tour that is 1 hour long when it shouldn’t take more than 10 minutes to walk the entire path on your own. I paid the ticket and left 5 minutes later. I had given this 2 stars because the place is well taken care of, but saw a review about animals caged in a small area so I decided to give just 1 star instead. Read the poor reviews as they are based on facts, not on the emotional impression of easily impressed tourists.",accesibilidad,"aspecto: accesibilidad reseña: Silly, just a tourist trap. You are forced to take a guided tour that is 1 hour long when it shouldn’t take more than 10 minutes to walk the entire path on your own. I paid the ticket and left 5 minutes later. I had given this 2 stars because the place is well taken care of, but saw a review about animals caged in a small area so I decided to give just 1 star instead. Read the poor reviews as they are based on facts, not on the emotional impression of easily impressed tourists.",neutro
gm_08f8db467599db4a__atencion_servicio,gm_08f8db467599db4a,Museo de Sitio Huaca Pucllana,en,"Silly, just a tourist trap. You are forced to take a guided tour that is 1 hour long when it shouldn’t take more than 10 minutes to walk the entire path on your own. I paid the ticket and left 5 minutes later. I had given this 2 stars because the place is well taken care of, but saw a review about animals caged in a small area so I decided to give just 1 star instead. Read the poor reviews as they are based on facts, not on the emotional impression of easily impressed tourists.",atencion_servicio,"aspecto: atencion_servicio reseña: Silly, just a tourist trap. You are forced to take a guided tour that is 1 hour long when it shouldn’t take more than 10 minutes to walk the entire path on your own. I paid the ticket and left 5 minutes later. I had given this 2 stars because the place is well taken care of, but saw a review about animals caged in a small area so I decided to give just 1 star instead. Read the poor reviews as they are based on facts, not on the emotional impression of easily impressed tourists.",neutro
gm_08f8db467599db4a__aforo_multitudes,gm_08f8db467599db4a,Museo de Sitio Huaca Pucllana,en,"Silly, just a tourist trap. You are forced to take a guided tour that is 1 hour long when it shouldn’t take more than 10 minutes to walk the entire path on your own. I paid the ticket and left 5 minutes later. I had given this 2 stars because the place is well taken care of, but saw a review about animals caged in a small area so I decided to give just 1 star instead. Read the poor reviews as they are based on facts, not on the emotional impression of easily impressed tourists.",aforo_multitudes,"aspecto: aforo_multitudes reseña: Silly, just a tourist trap. You are forced to take a guided tour that is 1 hour long when it shouldn’t take more than 10 minutes to walk the entire path on your own. I paid the ticket and left 5 minutes later. I had given this 2 stars because the place is well taken care of, but saw a review about animals caged in a small area so I decided to give just 1 star instead. Read the poor reviews as they are based on facts, not on the emotional impression of easily impressed tourists.",neutro
gm_9520edb3861d7de6__atractivos,gm_9520edb3861d7de6,Valle del Colca,es,Alumnos de Huancarqui del 6to grado disfrutando de su viaje de promocion gracias alcalde del distrito sr Fony CardenasUrquizo,atractivos,aspecto: atractivos reseña: Alumnos de Huancarqui del 6to grado disfrutando de su viaje de promocion gracias alcalde del distrito sr Fony CardenasUrquizo,positivo
gm_c8b823ab91793657__atractivos,gm_c8b823ab91793657,Museo de Sitio Huaca Pucllana,en,"I went here on recommendation. I was not disappointed. The restaurant is large with outside/patio seating as well, with the ruins as the backdrop. Great for large groups. The service was great. I think they serviced the best Pisco sour I had in Lima. The Guinea pig I had here was a fillet version and definitely allowed me to appreciate the taste of these local delicacies (I had alpaca as well). Overall the taste and quality of the meals and experience here was outstanding. Highly recommend both the museum tour and restaurant.",atractivos,"aspecto: atractivos reseña: I went here on recommendation. I was not disappointed. The restaurant is large with outside/patio seating as well, with the ruins as the backdrop. Great for large groups. The service was great. I think they serviced the best Pisco sour I had in Lima. The Guinea pig I had here was a fillet version and definitely allowed me to appreciate the taste of these local delicacies (I had alpaca as well). Overall the taste and quality of the meals and experience here was outstanding. Highly recommend both the museum tour and restaurant.",positivo
gm_c8b823ab91793657__atencion_servicio,gm_c8b823ab91793657,Museo de Sitio Huaca Pucllana,en,"I went here on recommendation. I was not disappointed. The restaurant is large with outside/patio seating as well, with the ruins as the backdrop. Great for large groups. The service was great. I think they serviced the best Pisco sour I had in Lima. The Guinea pig I had here was a fillet version and definitely allowed me to appreciate the taste of these local delicacies (I had alpaca as well). Overall the taste and quality of the meals and experience here was outstanding. Highly recommend both the museum tour and restaurant.",atencion_servicio,"aspecto: atencion_servicio reseña: I went here on recommendation. I was not disappointed. The restaurant is large with outside/patio seating as well, with the ruins as the backdrop. Great for large groups. The service was great. I think they serviced the best Pisco sour I had in Lima. The Guinea pig I had here was a fillet version and definitely allowed me to appreciate the taste of these local delicacies (I had alpaca as well). Overall the taste and quality of the meals and experience here was outstanding. Highly recommend both the museum tour and restaurant.",positivo
gm_c8b823ab91793657__gastronomia,gm_c8b823ab91793657,Museo de Sitio Huaca Pucllana,en,"I went here on recommendation. I was not disappointed. The restaurant is large with outside/patio seating as well, with the ruins as the backdrop. Great for large groups. The service was great. I think they serviced the best Pisco sour I had in Lima. The Guinea pig I had here was a fillet version and definitely allowed me to appreciate the taste of these local delicacies (I had alpaca as well). Overall the taste and quality of the meals and experience here was outstanding. Highly recommend both the museum tour and restaurant.",gastronomia,"aspecto: gastronomia reseña: I went here on recommendation. I was not disappointed. The restaurant is large with outside/patio seating as well, with the ruins as the backdrop. Great for large groups. The service was great. I think they serviced the best Pisco sour I had in Lima. The Guinea pig I had here was a fillet version and definitely allowed me to appreciate the taste of these local delicacies (I had alpaca as well). Overall the taste and quality of the meals and experience here was outstanding. Highly recommend both the museum tour and restaurant.",positivo
gm_d9deff97366bfea3__atractivos,gm_d9deff97366bfea3,Museo de Sitio Huaca Pucllana,es,"Bueno ,unos restos arqueológicos que datan de los 500 años DC, unos mil años antes que los Incas, llamada Cultura Lima , la Huaca Pucllana era una construcción toda en adobe revestido ,con la singularidad que estos estaban parados y no echados como se construye hoy ...muy buen Guía muy conocedor... Vale la pena lla Visita ...👍👍👍👍👍",atractivos,"aspecto: atractivos reseña: Bueno ,unos restos arqueológicos que datan de los 500 años DC, unos mil años antes que los Incas, llamada Cultura Lima , la Huaca Pucllana era una construcción toda en adobe revestido ,con la singularidad que estos estaban parados y no echados como se construye hoy ...muy buen Guía muy conocedor... Vale la pena lla Visita ...👍👍👍👍👍",neutro
gm_d9deff97366bfea3__costos,gm_d9deff97366bfea3,Museo de Sitio Huaca Pucllana,es,"Bueno ,unos restos arqueológicos que datan de los 500 años DC, unos mil años antes que los Incas, llamada Cultura Lima , la Huaca Pucllana era una construcción toda en adobe revestido ,con la singularidad que estos estaban parados y no echados como se construye hoy ...muy buen Guía muy conocedor... Vale la pena lla Visita ...👍👍👍👍👍",costos,"aspecto: costos reseña: Bueno ,unos restos arqueológicos que datan de los 500 años DC, unos mil años antes que los Incas, llamada Cultura Lima , la Huaca Pucllana era una construcción toda en adobe revestido ,con la singularidad que estos estaban parados y no echados como se construye hoy ...muy buen Guía muy conocedor... Vale la pena lla Visita ...👍👍👍👍👍",negativo
gm_d9deff97366bfea3__atencion_servicio,gm_d9deff97366bfea3,Museo de Sitio Huaca Pucllana,es,"Bueno ,unos restos arqueológicos que datan de los 500 años DC, unos mil años antes que los Incas, llamada Cultura Lima , la Huaca Pucllana era una construcción toda en adobe revestido ,con la singularidad que estos estaban parados y no echados como se construye hoy ...muy buen Guía muy conocedor... Vale la pena lla Visita ...👍👍👍👍👍",atencion_servicio,"aspecto: atencion_servicio reseña: Bueno ,unos restos arqueológicos que datan de los 500 años DC, unos mil años antes que los Incas, llamada Cultura Lima , la Huaca Pucllana era una construcción toda en adobe revestido ,con la singularidad que estos estaban parados y no echados como se construye hoy ...muy buen Guía muy conocedor... Vale la pena lla Visita ...👍👍👍👍👍",negativo
gm_1c64162dd3a98547__atractivos,gm_1c64162dd3a98547,Monasterio de Santa Catalina,es,"El lugar es precioso aunque le falta un poquito de mantenimiento. Hay muchas reglas que NO INFORMAN ANTES DE ENTRAR por ningún medio, uno se va enterando dentro (gracias a un personal no muy amable) una de ellas es el código de vestimenta, que no existe pero si te dicen que te tapes, hasta donde? NO LO DICEN. Otra es el horario de atención, básicamente te botan desde las 5.30pm cuando el horario, al menos en esta plataforma, es a 8pm. Quitando el personal poco amable le daría 5 estrellas, me apena que los extranjeros tengan que vivir una experiencia así. Espero de todo corazón que mejoren.",atractivos,"aspecto: atractivos reseña: El lugar es precioso aunque le falta un poquito de mantenimiento. Hay muchas reglas que NO INFORMAN ANTES DE ENTRAR por ningún medio, uno se va enterando dentro (gracias a un personal no muy amable) una de ellas es el código de vestimenta, que no existe pero si te dicen que te tapes, hasta donde? NO LO DICEN. Otra es el horario de atención, básicamente te botan desde las 5.30pm cuando el horario, al menos en esta plataforma, es a 8pm. Quitando el personal poco amable le daría 5 estrellas, me apena que los extranjeros tengan que vivir una experiencia así. Espero de todo corazón que mejoren.",negativo
gm_1c64162dd3a98547__costos,gm_1c64162dd3a98547,Monasterio de Santa Catalina,es,"El lugar es precioso aunque le falta un poquito de mantenimiento. Hay muchas reglas que NO INFORMAN ANTES DE ENTRAR por ningún medio, uno se va enterando dentro (gracias a un personal no muy amable) una de ellas es el código de vestimenta, que no existe pero si te dicen que te tapes, hasta donde? NO LO DICEN. Otra es el horario de atención, básicamente te botan desde las 5.30pm cuando el horario, al menos en esta plataforma, es a 8pm. Quitando el personal poco amable le daría 5 estrellas, me apena que los extranjeros tengan que vivir una experiencia así. Espero de todo corazón que mejoren.",costos,"aspecto: costos reseña: El lugar es precioso aunque le falta un poquito de mantenimiento. Hay muchas reglas que NO INFORMAN ANTES DE ENTRAR por ningún medio, uno se va enterando dentro (gracias a un personal no muy amable) una de ellas es el código de vestimenta, que no existe pero si te dicen que te tapes, hasta donde? NO LO DICEN. Otra es el horario de atención, básicamente te botan desde las 5.30pm cuando el horario, al menos en esta plataforma, es a 8pm. Quitando el personal poco amable le daría 5 estrellas, me apena que los extranjeros tengan que vivir una experiencia así. Espero de todo corazón que mejoren.",neutro
gm_1c64162dd3a98547__accesibilidad,gm_1c64162dd3a98547,Monasterio de Santa Catalina,es,"El lugar es precioso aunque le falta un poquito de mantenimiento. Hay muchas reglas que NO INFORMAN ANTES DE ENTRAR por ningún medio, uno se va enterando dentro (gracias a un personal no muy amable) una de ellas es el código de vestimenta, que no existe pero si te dicen que te tapes, hasta donde? NO LO DICEN. Otra es el horario de atención, básicamente te botan desde las 5.30pm cuando el horario, al menos en esta plataforma, es a 8pm. Quitando el personal poco amable le daría 5 estrellas, me apena que los extranjeros tengan que vivir una experiencia así. Espero de todo corazón que mejoren.",accesibilidad,"aspecto: accesibilidad reseña: El lugar es precioso aunque le falta un poquito de mantenimiento. Hay muchas reglas que NO INFORMAN ANTES DE ENTRAR por ningún medio, uno se va enterando dentro (gracias a un personal no muy amable) una de ellas es el código de vestimenta, que no existe pero si te dicen que te tapes, hasta donde? NO LO DICEN. Otra es el horario de atención, básicamente te botan desde las 5.30pm cuando el horario, al menos en esta plataforma, es a 8pm. Quitando el personal poco amable le daría 5 estrellas, me apena que los extranjeros tengan que vivir una experiencia así. Espero de todo corazón que mejoren.",neutro
gm_1c64162dd3a98547__limpieza,gm_1c64162dd3a98547,Monasterio de Santa Catalina,es,"El lugar es precioso aunque le falta un poquito de mantenimiento. Hay muchas reglas que NO INFORMAN ANTES DE ENTRAR por ningún medio, uno se va enterando dentro (gracias a un personal no muy amable) una de ellas es el código de vestimenta, que no existe pero si te dicen que te tapes, hasta donde? NO LO DICEN. Otra es el horario de atención, básicamente te botan desde las 5.30pm cuando el horario, al menos en esta plataforma, es a 8pm. Quitando el personal poco amable le daría 5 estrellas, me apena que los extranjeros tengan que vivir una experiencia así. Espero de todo corazón que mejoren.",limpieza,"aspecto: limpieza reseña: El lugar es precioso aunque le falta un poquito de mantenimiento. Hay muchas reglas que NO INFORMAN ANTES DE ENTRAR por ningún medio, uno se va enterando dentro (gracias a un personal no muy amable) una de ellas es el código de vestimenta, que no existe pero si te dicen que te tapes, hasta donde? NO LO DICEN. Otra es el horario de atención, básicamente te botan desde las 5.30pm cuando el horario, al menos en esta plataforma, es a 8pm. Quitando el personal poco amable le daría 5 estrellas, me apena que los extranjeros tengan que vivir una experiencia así. Espero de todo corazón que mejoren.",neutro
gm_1c64162dd3a98547__atencion_servicio,gm_1c64162dd3a98547,Monasterio de Santa Catalina,es,"El lugar es precioso aunque le falta un poquito de mantenimiento. Hay muchas reglas que NO INFORMAN ANTES DE ENTRAR por ningún medio, uno se va enterando dentro (gracias a un personal no muy amable) una de ellas es el código de vestimenta, que no existe pero si te dicen que te tapes, hasta donde? NO LO DICEN. Otra es el horario de atención, básicamente te botan desde las 5.30pm cuando el horario, al menos en esta plataforma, es a 8pm. Quitando el personal poco amable le daría 5 estrellas, me apena que los extranjeros tengan que vivir una experiencia así. Espero de todo corazón que mejoren.",atencion_servicio,"aspecto: atencion_servicio reseña: El lugar es precioso aunque le falta un poquito de mantenimiento. Hay muchas reglas que NO INFORMAN ANTES DE ENTRAR por ningún medio, uno se va enterando dentro (gracias a un personal no muy amable) una de ellas es el código de vestimenta, que no existe pero si te dicen que te tapes, hasta donde? NO LO DICEN. Otra es el horario de atención, básicamente te botan desde las 5.30pm cuando el horario, al menos en esta plataforma, es a 8pm. Quitando el personal poco amable le daría 5 estrellas, me apena que los extranjeros tengan que vivir una experiencia así. Espero de todo corazón que mejoren.",negativo
gm_2179733258be4b4a__atractivos,gm_2179733258be4b4a,Líneas y Geoglifos de Nasca y Palpa,es,Por el costode la avioneta es preferible llegar hasta el mirador de donde se tiene una vista parcial. No es recomendable paraniños muy pequeños debido al fuerte viento en la zona.,atractivos,aspecto: atractivos reseña: Por el costode la avioneta es preferible llegar hasta el mirador de donde se tiene una vista parcial. No es recomendable paraniños muy pequeños debido al fuerte viento en la zona.,positivo
gm_2179733258be4b4a__costos,gm_2179733258be4b4a,Líneas y Geoglifos de Nasca y Palpa,es,Por el costode la avioneta es preferible llegar hasta el mirador de donde se tiene una vista parcial. No es recomendable paraniños muy pequeños debido al fuerte viento en la zona.,costos,aspecto: costos reseña: Por el costode la avioneta es preferible llegar hasta el mirador de donde se tiene una vista parcial. No es recomendable paraniños muy pequeños debido al fuerte viento en la zona.,neutro
gm_2179733258be4b4a__accesibilidad,gm_2179733258be4b4a,Líneas y Geoglifos de Nasca y Palpa,es,Por el costode la avioneta es preferible llegar hasta el mirador de donde se tiene una vista parcial. No es recomendable paraniños muy pequeños debido al fuerte viento en la zona.,accesibilidad,aspecto: accesibilidad reseña: Por el costode la avioneta es preferible llegar hasta el mirador de donde se tiene una vista parcial. No es recomendable paraniños muy pequeños debido al fuerte viento en la zona.,neutro
gm_2179733258be4b4a__clima,gm_2179733258be4b4a,Líneas y Geoglifos de Nasca y Palpa,es,Por el costode la avioneta es preferible llegar hasta el mirador de donde se tiene una vista parcial. No es recomendable paraniños muy pequeños debido al fuerte viento en la zona.,clima,aspecto: clima reseña: Por el costode la avioneta es preferible llegar hasta el mirador de donde se tiene una vista parcial. No es recomendable paraniños muy pequeños debido al fuerte viento en la zona.,positivo
gm_d9e744fa763651d8__atractivos,gm_d9e744fa763651d8,Museo de Sitio Huaca Pucllana,es,"El lugar es bonito, solo que la atención debería mejorar o capacitar más ya que al momento de servir la bebida el chico tiro el porta vasos",atractivos,"aspecto: atractivos reseña: El lugar es bonito, solo que la atención debería mejorar o capacitar más ya que al momento de servir la bebida el chico tiro el porta vasos",negativo
gm_d9e744fa763651d8__atencion_servicio,gm_d9e744fa763651d8,Museo de Sitio Huaca Pucllana,es,"El lugar es bonito, solo que la atención debería mejorar o capacitar más ya que al momento de servir la bebida el chico tiro el porta vasos",atencion_servicio,"aspecto: atencion_servicio reseña: El lugar es bonito, solo que la atención debería mejorar o capacitar más ya que al momento de servir la bebida el chico tiro el porta vasos",negativo
gm_d9e744fa763651d8__gastronomia,gm_d9e744fa763651d8,Museo de Sitio Huaca Pucllana,es,"El lugar es bonito, solo que la atención debería mejorar o capacitar más ya que al momento de servir la bebida el chico tiro el porta vasos",gastronomia,"aspecto: gastronomia reseña: El lugar es bonito, solo que la atención debería mejorar o capacitar más ya que al momento de servir la bebida el chico tiro el porta vasos",negativo
gm_76d6d5a0c801bead__atractivos,gm_76d6d5a0c801bead,Museo de Sitio Huaca Pucllana,es,"Visita guiada, se recomienda comprar entradas con anticipación ya que los cupos son limitados",atractivos,"aspecto: atractivos reseña: Visita guiada, se recomienda comprar entradas con anticipación ya que los cupos son limitados",positivo
gm_76d6d5a0c801bead__costos,gm_76d6d5a0c801bead,Museo de Sitio Huaca Pucllana,es,"Visita guiada, se recomienda comprar entradas con anticipación ya que los cupos son limitados",costos,"aspecto: costos reseña: Visita guiada, se recomienda comprar entradas con anticipación ya que los cupos son limitados",neutro
gm_76d6d5a0c801bead__atencion_servicio,gm_76d6d5a0c801bead,Museo de Sitio Huaca Pucllana,es,"Visita guiada, se recomienda comprar entradas con anticipación ya que los cupos son limitados",atencion_servicio,"aspecto: atencion_servicio reseña: Visita guiada, se recomienda comprar entradas con anticipación ya que los cupos son limitados",neutro
gm_9429c0163a8dc0ab__atractivos,gm_9429c0163a8dc0ab,Líneas y Geoglifos de Nasca y Palpa,es,En el viaje Astral en las termas calientes del Nazca se llega a un estado Zen.Gracias a los cuencos Tibetanos y al Chamán...Donde el espíritu vuela y deja ver desde el cielo estas lineas tan bonitas y enigmáticas que con el secreto del desierto de Atacama.Va de perlas para la gente...🛩,atractivos,aspecto: atractivos reseña: En el viaje Astral en las termas calientes del Nazca se llega a un estado Zen.Gracias a los cuencos Tibetanos y al Chamán...Donde el espíritu vuela y deja ver desde el cielo estas lineas tan bonitas y enigmáticas que con el secreto del desierto de Atacama.Va de perlas para la gente...🛩,positivo
