annotation_id,review_uid,destination,language_review,text_clean,aspecto,input_modelo,label
A002284,gm_e9ce88e4b570988e,Monasterio de Santa Catalina,en,Nice but totally overpriced... 40 soles are way too much since it does not offer much. I liked that everything is still as before but not well kept (except for the paint) for the money...,costos,aspecto: costos reseña: Nice but totally overpriced... 40 soles are way too much since it does not offer much. I liked that everything is still as before but not well kept (except for the paint) for the money...,neutro
A000776,gm_065cedcaf310be55,Centro Histórico de Lima,en,It is a nice plasa. But most of close since protests and etc. Felt safe. Couldve add more attractions though.,seguridad,aspecto: seguridad reseña: It is a nice plasa. But most of close since protests and etc. Felt safe. Couldve add more attractions though.,neutro
A002285,gm_065cedcaf310be55,Centro Histórico de Lima,en,It is a nice plasa. But most of close since protests and etc. Felt safe. Couldve add more attractions though.,atractivos,aspecto: atractivos reseña: It is a nice plasa. But most of close since protests and etc. Felt safe. Couldve add more attractions though.,neutro
A002286,gm_3684c640bb52f0fe,Museo Tumbas Reales del Señor de Sipán,en,"It’s worth it to drive from Chiclayo just to see this museum, and they now finally allow photo taking inside!",atractivos,"aspecto: atractivos reseña: It’s worth it to drive from Chiclayo just to see this museum, and they now finally allow photo taking inside!",positivo
A002287,gm_3684c640bb52f0fe,Museo Tumbas Reales del Señor de Sipán,en,"It’s worth it to drive from Chiclayo just to see this museum, and they now finally allow photo taking inside!",costos,"aspecto: costos reseña: It’s worth it to drive from Chiclayo just to see this museum, and they now finally allow photo taking inside!",positivo
A002288,gm_57b37890d67fb111,Museo de Sitio Huaca Pucllana,en,Not worth the visit. There’s an hour long guided tour but we left early bc it was so hot / uninformative. Would personally skip this one,costos,aspecto: costos reseña: Not worth the visit. There’s an hour long guided tour but we left early bc it was so hot / uninformative. Would personally skip this one,negativo
A002289,gm_57b37890d67fb111,Museo de Sitio Huaca Pucllana,en,Not worth the visit. There’s an hour long guided tour but we left early bc it was so hot / uninformative. Would personally skip this one,atencion_servicio,aspecto: atencion_servicio reseña: Not worth the visit. There’s an hour long guided tour but we left early bc it was so hot / uninformative. Would personally skip this one,negativo
A002290,gm_03609885bce11bfb,Santuario Histórico de Machu Picchu,en,"Great experience. Buy the bus tickets ahead of time because they tend to sell out. I recommend doing Circuit 3, 2 then 1, in that order. Wear long sleeves and pants or use mosquito repellent, it is not your typical mosquito, this breed is different and will leave you itchy and red spots all over your body.",costos,"aspecto: costos reseña: Great experience. Buy the bus tickets ahead of time because they tend to sell out. I recommend doing Circuit 3, 2 then 1, in that order. Wear long sleeves and pants or use mosquito repellent, it is not your typical mosquito, this breed is different and will leave you itchy and red spots all over your body.",positivo
A002291,gm_03609885bce11bfb,Santuario Histórico de Machu Picchu,en,"Great experience. Buy the bus tickets ahead of time because they tend to sell out. I recommend doing Circuit 3, 2 then 1, in that order. Wear long sleeves and pants or use mosquito repellent, it is not your typical mosquito, this breed is different and will leave you itchy and red spots all over your body.",accesibilidad,"aspecto: accesibilidad reseña: Great experience. Buy the bus tickets ahead of time because they tend to sell out. I recommend doing Circuit 3, 2 then 1, in that order. Wear long sleeves and pants or use mosquito repellent, it is not your typical mosquito, this breed is different and will leave you itchy and red spots all over your body.",positivo
A002292,gm_2660763ecbda1d70,Reserva Nacional de Paracas,es,No es nada del otro mundo no es como lo ponen en las fotos,atractivos,aspecto: atractivos reseña: No es nada del otro mundo no es como lo ponen en las fotos,negativo
A000782,gm_4ecc18b59b9417ad,Museo de Sitio Huaca Pucllana,es,"Nos dió mucha rabia la entrada. Le dice a uno la guía ( Milagros) que uno tiene que reservar con un día de anticipación. Pero le ofrece al turista que si quiere si paga un monto de 10 soles extra ella hace el recorrido inmediatamente. Escuchando las conversaciones con los demás turistas reconocimos esto como una estafa. Pues Milagros y los demás trabajadores ofrecían esta ""oportunidades"" forma diferente. No es costoso pero al sentirnos estafados es muy reprochable. Esperamos se tomen medidas y se investigue el caso, no es bueno para el turista sentirse estafado.",costos,"aspecto: costos reseña: Nos dió mucha rabia la entrada. Le dice a uno la guía ( Milagros) que uno tiene que reservar con un día de anticipación. Pero le ofrece al turista que si quiere si paga un monto de 10 soles extra ella hace el recorrido inmediatamente. Escuchando las conversaciones con los demás turistas reconocimos esto como una estafa. Pues Milagros y los demás trabajadores ofrecían esta ""oportunidades"" forma diferente. No es costoso pero al sentirnos estafados es muy reprochable. Esperamos se tomen medidas y se investigue el caso, no es bueno para el turista sentirse estafado.",negativo
A000783,gm_4ecc18b59b9417ad,Museo de Sitio Huaca Pucllana,es,"Nos dió mucha rabia la entrada. Le dice a uno la guía ( Milagros) que uno tiene que reservar con un día de anticipación. Pero le ofrece al turista que si quiere si paga un monto de 10 soles extra ella hace el recorrido inmediatamente. Escuchando las conversaciones con los demás turistas reconocimos esto como una estafa. Pues Milagros y los demás trabajadores ofrecían esta ""oportunidades"" forma diferente. No es costoso pero al sentirnos estafados es muy reprochable. Esperamos se tomen medidas y se investigue el caso, no es bueno para el turista sentirse estafado.",atencion_servicio,"aspecto: atencion_servicio reseña: Nos dió mucha rabia la entrada. Le dice a uno la guía ( Milagros) que uno tiene que reservar con un día de anticipación. Pero le ofrece al turista que si quiere si paga un monto de 10 soles extra ella hace el recorrido inmediatamente. Escuchando las conversaciones con los demás turistas reconocimos esto como una estafa. Pues Milagros y los demás trabajadores ofrecían esta ""oportunidades"" forma diferente. No es costoso pero al sentirnos estafados es muy reprochable. Esperamos se tomen medidas y se investigue el caso, no es bueno para el turista sentirse estafado.",negativo
A000784,gm_65a998090f542f8c,Santuario Histórico de Machu Picchu,en,Machu Picchu is an ancient Inca site that dates back to the 15th century and sits atop a mountain above the Sacred Valley. The restored site offers a fantastic look into Inca history and an even more fabulous view of the astounding scenery,atractivos,aspecto: atractivos reseña: Machu Picchu is an ancient Inca site that dates back to the 15th century and sits atop a mountain above the Sacred Valley. The restored site offers a fantastic look into Inca history and an even more fabulous view of the astounding scenery,positivo
A002294,gm_55586b9f2c06e0b3,Líneas y Geoglifos de Nasca y Palpa,en,Worth it but careful if you r sensitive with stomach! Airplanes shakes a lot a was sick for the whole time!!,atractivos,aspecto: atractivos reseña: Worth it but careful if you r sensitive with stomach! Airplanes shakes a lot a was sick for the whole time!!,positivo
A002295,gm_0e847b37c7528382,Líneas y Geoglifos de Nasca y Palpa,es,"Viendo las líneas y los grabados desde el aire, y escuchando las teorías e hipótesis que existen sobre la creación de los monumentales y misteriosos geoglificos no se puede ignorar los conocimientos super-abanzados o la posible intervención extraterrestre en estos trazos que al parecer tenían relación con la astronomía. Admirable",atractivos,"aspecto: atractivos reseña: Viendo las líneas y los grabados desde el aire, y escuchando las teorías e hipótesis que existen sobre la creación de los monumentales y misteriosos geoglificos no se puede ignorar los conocimientos super-abanzados o la posible intervención extraterrestre en estos trazos que al parecer tenían relación con la astronomía. Admirable",positivo
A002296,gm_039d0315e8dc5753,Ciudadela de Kuélap,en,"Quite stunning site, although heavily overcrowded on the weekends - go mid week if possible. The walk is fairly easy. Some areas (like the main entrance) are being repaired as of August 2018.",atractivos,"aspecto: atractivos reseña: Quite stunning site, although heavily overcrowded on the weekends - go mid week if possible. The walk is fairly easy. Some areas (like the main entrance) are being repaired as of August 2018.",positivo
A002297,gm_039d0315e8dc5753,Ciudadela de Kuélap,en,"Quite stunning site, although heavily overcrowded on the weekends - go mid week if possible. The walk is fairly easy. Some areas (like the main entrance) are being repaired as of August 2018.",accesibilidad,"aspecto: accesibilidad reseña: Quite stunning site, although heavily overcrowded on the weekends - go mid week if possible. The walk is fairly easy. Some areas (like the main entrance) are being repaired as of August 2018.",positivo
A000788,gm_f11727f5abf5ea69,Museo de Sitio Huaca Pucllana,en,"Not worth the time. Feels like a tourist trap replica of what might have been the discovery of a lifetime in the center of Lima. I had much anticipated visiting this sight, only to be met with a forced on guided tour with the world’s worst tour guide. I arrived having not much knowledge of the place and fully expecting to learn at least something how/what/when/why there were ruins in the middle of a metropolis such a Lima, but instead left what was to be an 1 hr guided tour approximately 20 mins into it. Later on, I read some of the Google reviews and it seems I must have had the same tour guide as many of them. She was boring, uninterested and has no place in being a tour guide. I say skip this place as it is currently ran. It’s a shame as I’m sure there is a very interesting fact as to how Huaca Pucllana came to be in the middle of Lima.",atencion_servicio,"aspecto: atencion_servicio reseña: Not worth the time. Feels like a tourist trap replica of what might have been the discovery of a lifetime in the center of Lima. I had much anticipated visiting this sight, only to be met with a forced on guided tour with the world’s worst tour guide. I arrived having not much knowledge of the place and fully expecting to learn at least something how/what/when/why there were ruins in the middle of a metropolis such a Lima, but instead left what was to be an 1 hr guided tour approximately 20 mins into it. Later on, I read some of the Google reviews and it seems I must have had the same tour guide as many of them. She was boring, uninterested and has no place in being a tour guide. I say skip this place as it is currently ran. It’s a shame as I’m sure there is a very interesting fact as to how Huaca Pucllana came to be in the middle of Lima.",negativo
A002299,gm_f11727f5abf5ea69,Museo de Sitio Huaca Pucllana,en,"Not worth the time. Feels like a tourist trap replica of what might have been the discovery of a lifetime in the center of Lima. I had much anticipated visiting this sight, only to be met with a forced on guided tour with the world’s worst tour guide. I arrived having not much knowledge of the place and fully expecting to learn at least something how/what/when/why there were ruins in the middle of a metropolis such a Lima, but instead left what was to be an 1 hr guided tour approximately 20 mins into it. Later on, I read some of the Google reviews and it seems I must have had the same tour guide as many of them. She was boring, uninterested and has no place in being a tour guide. I say skip this place as it is currently ran. It’s a shame as I’m sure there is a very interesting fact as to how Huaca Pucllana came to be in the middle of Lima.",atractivos,"aspecto: atractivos reseña: Not worth the time. Feels like a tourist trap replica of what might have been the discovery of a lifetime in the center of Lima. I had much anticipated visiting this sight, only to be met with a forced on guided tour with the world’s worst tour guide. I arrived having not much knowledge of the place and fully expecting to learn at least something how/what/when/why there were ruins in the middle of a metropolis such a Lima, but instead left what was to be an 1 hr guided tour approximately 20 mins into it. Later on, I read some of the Google reviews and it seems I must have had the same tour guide as many of them. She was boring, uninterested and has no place in being a tour guide. I say skip this place as it is currently ran. It’s a shame as I’m sure there is a very interesting fact as to how Huaca Pucllana came to be in the middle of Lima.",negativo
A002300,gm_f11727f5abf5ea69,Museo de Sitio Huaca Pucllana,en,"Not worth the time. Feels like a tourist trap replica of what might have been the discovery of a lifetime in the center of Lima. I had much anticipated visiting this sight, only to be met with a forced on guided tour with the world’s worst tour guide. I arrived having not much knowledge of the place and fully expecting to learn at least something how/what/when/why there were ruins in the middle of a metropolis such a Lima, but instead left what was to be an 1 hr guided tour approximately 20 mins into it. Later on, I read some of the Google reviews and it seems I must have had the same tour guide as many of them. She was boring, uninterested and has no place in being a tour guide. I say skip this place as it is currently ran. It’s a shame as I’m sure there is a very interesting fact as to how Huaca Pucllana came to be in the middle of Lima.",costos,"aspecto: costos reseña: Not worth the time. Feels like a tourist trap replica of what might have been the discovery of a lifetime in the center of Lima. I had much anticipated visiting this sight, only to be met with a forced on guided tour with the world’s worst tour guide. I arrived having not much knowledge of the place and fully expecting to learn at least something how/what/when/why there were ruins in the middle of a metropolis such a Lima, but instead left what was to be an 1 hr guided tour approximately 20 mins into it. Later on, I read some of the Google reviews and it seems I must have had the same tour guide as many of them. She was boring, uninterested and has no place in being a tour guide. I say skip this place as it is currently ran. It’s a shame as I’m sure there is a very interesting fact as to how Huaca Pucllana came to be in the middle of Lima.",negativo
A000789,gm_7448b462efd88f5d,Valle del Colca,es,"Hermoso paisaje, se puede ha eres deportes de aventura, nadar, trek, muchas actividades que te cargan de energía",atractivos,"aspecto: atractivos reseña: Hermoso paisaje, se puede ha eres deportes de aventura, nadar, trek, muchas actividades que te cargan de energía",positivo
A000790,gm_e1570d212a085387,Líneas y Geoglifos de Nasca y Palpa,es,"Es un lugar de fácil acceso y puede ir quien lo desee, es cómodo y vale la pena verlo en vivo.",accesibilidad,"aspecto: accesibilidad reseña: Es un lugar de fácil acceso y puede ir quien lo desee, es cómodo y vale la pena verlo en vivo.",positivo
A002301,gm_e1570d212a085387,Líneas y Geoglifos de Nasca y Palpa,es,"Es un lugar de fácil acceso y puede ir quien lo desee, es cómodo y vale la pena verlo en vivo.",atractivos,"aspecto: atractivos reseña: Es un lugar de fácil acceso y puede ir quien lo desee, es cómodo y vale la pena verlo en vivo.",positivo
A002302,gm_334e4d184452b606,Líneas y Geoglifos de Nasca y Palpa,en,"Most of these mysterious geoglyphs were created by the Nazca people, who lived in the area from 200 to 700 CE. But the researchers believe that some of the newfound ones were created even earlier - by the Paracas and Topará people, who lived there around 500 BCE to 200 CE. The lines have been a source of fascination and wonder for decades. Created by pushing aside the top layer of red desert pebbles to reveal the pale layer underneath, these geoglyphs span vast tracts of the Nazca Desert, between the towns of Nazca and Palpa. Some of them form geometric shapes, some are simple lines, and some are combined into elaborate depictions of animals and objects. The most wondrous thing about these ancient symbols is that you often can't see what they depict from ground level. You have to get up in the air to discern the patterns, which is why their full glory wasn't understood until after the invention of airplanes.",atractivos,"aspecto: atractivos reseña: Most of these mysterious geoglyphs were created by the Nazca people, who lived in the area from 200 to 700 CE. But the researchers believe that some of the newfound ones were created even earlier - by the Paracas and Topará people, who lived there around 500 BCE to 200 CE. The lines have been a source of fascination and wonder for decades. Created by pushing aside the top layer of red desert pebbles to reveal the pale layer underneath, these geoglyphs span vast tracts of the Nazca Desert, between the towns of Nazca and Palpa. Some of them form geometric shapes, some are simple lines, and some are combined into elaborate depictions of animals and objects. The most wondrous thing about these ancient symbols is that you often can't see what they depict from ground level. You have to get up in the air to discern the patterns, which is why their full glory wasn't understood until after the invention of airplanes.",positivo
A002304,gm_507f51d78d0e084f,Circuito Mágico del Agua,en,"Was a neat park that is great for kids and family. Water show is fun and also has audio-visuals, not just water tricks, etc.",atractivos,"aspecto: atractivos reseña: Was a neat park that is great for kids and family. Water show is fun and also has audio-visuals, not just water tricks, etc.",positivo
A000793,gm_8c29b922a94789e0,Centro Histórico de Lima,en,Disappointed since everything is closed off due to COVID. Which didn't make much sense because people are still crowded at the gates looking. The architecture is stunning though!,aforo_multitudes,aspecto: aforo_multitudes reseña: Disappointed since everything is closed off due to COVID. Which didn't make much sense because people are still crowded at the gates looking. The architecture is stunning though!,neutro
A002305,gm_8c29b922a94789e0,Centro Histórico de Lima,en,Disappointed since everything is closed off due to COVID. Which didn't make much sense because people are still crowded at the gates looking. The architecture is stunning though!,atractivos,aspecto: atractivos reseña: Disappointed since everything is closed off due to COVID. Which didn't make much sense because people are still crowded at the gates looking. The architecture is stunning though!,neutro
A002306,gm_8c29b922a94789e0,Centro Histórico de Lima,en,Disappointed since everything is closed off due to COVID. Which didn't make much sense because people are still crowded at the gates looking. The architecture is stunning though!,seguridad,aspecto: seguridad reseña: Disappointed since everything is closed off due to COVID. Which didn't make much sense because people are still crowded at the gates looking. The architecture is stunning though!,neutro
A002307,gm_8c29b922a94789e0,Centro Histórico de Lima,en,Disappointed since everything is closed off due to COVID. Which didn't make much sense because people are still crowded at the gates looking. The architecture is stunning though!,accesibilidad,aspecto: accesibilidad reseña: Disappointed since everything is closed off due to COVID. Which didn't make much sense because people are still crowded at the gates looking. The architecture is stunning though!,neutro
A000794,gm_11a45c7ece57e41e,Santuario Histórico de Machu Picchu,es,"Machu Picchu es una experiencia que va más allá de lo visual. Estar ahí, rodeada de montañas, historia y misticismo, es simplemente sobrecogedor. Cada rincón transmite la grandeza de la cultura inca y la conexión profunda con la naturaleza. Subir, mirar el paisaje y sentir el viento en silencio es algo que queda para siempre. Es un destino que se lleva en el alma, no solo en la cámara. Orgullosa de tener una maravilla en mi país ❤️",atractivos,"aspecto: atractivos reseña: Machu Picchu es una experiencia que va más allá de lo visual. Estar ahí, rodeada de montañas, historia y misticismo, es simplemente sobrecogedor. Cada rincón transmite la grandeza de la cultura inca y la conexión profunda con la naturaleza. Subir, mirar el paisaje y sentir el viento en silencio es algo que queda para siempre. Es un destino que se lleva en el alma, no solo en la cámara. Orgullosa de tener una maravilla en mi país ❤️",positivo
A002308,gm_11a45c7ece57e41e,Santuario Histórico de Machu Picchu,es,"Machu Picchu es una experiencia que va más allá de lo visual. Estar ahí, rodeada de montañas, historia y misticismo, es simplemente sobrecogedor. Cada rincón transmite la grandeza de la cultura inca y la conexión profunda con la naturaleza. Subir, mirar el paisaje y sentir el viento en silencio es algo que queda para siempre. Es un destino que se lleva en el alma, no solo en la cámara. Orgullosa de tener una maravilla en mi país ❤️",clima,"aspecto: clima reseña: Machu Picchu es una experiencia que va más allá de lo visual. Estar ahí, rodeada de montañas, historia y misticismo, es simplemente sobrecogedor. Cada rincón transmite la grandeza de la cultura inca y la conexión profunda con la naturaleza. Subir, mirar el paisaje y sentir el viento en silencio es algo que queda para siempre. Es un destino que se lleva en el alma, no solo en la cámara. Orgullosa de tener una maravilla en mi país ❤️",positivo
A000795,gm_5337110a7bb0504f,Museo de Sitio Huaca Pucllana,en,"Book in advance, they are working with time slots including a guide. Our guide was amazing making the experience very enjoyable and educational. An impressive monument of the Lima civilization, book it early enough and enjoy this trip back in time.",atractivos,"aspecto: atractivos reseña: Book in advance, they are working with time slots including a guide. Our guide was amazing making the experience very enjoyable and educational. An impressive monument of the Lima civilization, book it early enough and enjoy this trip back in time.",positivo
A000796,gm_5337110a7bb0504f,Museo de Sitio Huaca Pucllana,en,"Book in advance, they are working with time slots including a guide. Our guide was amazing making the experience very enjoyable and educational. An impressive monument of the Lima civilization, book it early enough and enjoy this trip back in time.",atencion_servicio,"aspecto: atencion_servicio reseña: Book in advance, they are working with time slots including a guide. Our guide was amazing making the experience very enjoyable and educational. An impressive monument of the Lima civilization, book it early enough and enjoy this trip back in time.",positivo
A000797,gm_07f8f509f1937aab,Centro Histórico de Lima,es,"Es hermosa las plaza, pero el hecho de estar cerrada casi todo el tiempo desluce totalmente su visita. Las autoridades a cargo deberían replantearse qué tan cierto es eso de que cerrar la plaza aumenta la seguridad para Palacio de Gobierno.",seguridad,"aspecto: seguridad reseña: Es hermosa las plaza, pero el hecho de estar cerrada casi todo el tiempo desluce totalmente su visita. Las autoridades a cargo deberían replantearse qué tan cierto es eso de que cerrar la plaza aumenta la seguridad para Palacio de Gobierno.",negativo
A002309,gm_07f8f509f1937aab,Centro Histórico de Lima,es,"Es hermosa las plaza, pero el hecho de estar cerrada casi todo el tiempo desluce totalmente su visita. Las autoridades a cargo deberían replantearse qué tan cierto es eso de que cerrar la plaza aumenta la seguridad para Palacio de Gobierno.",atractivos,"aspecto: atractivos reseña: Es hermosa las plaza, pero el hecho de estar cerrada casi todo el tiempo desluce totalmente su visita. Las autoridades a cargo deberían replantearse qué tan cierto es eso de que cerrar la plaza aumenta la seguridad para Palacio de Gobierno.",negativo
A002310,gm_07f8f509f1937aab,Centro Histórico de Lima,es,"Es hermosa las plaza, pero el hecho de estar cerrada casi todo el tiempo desluce totalmente su visita. Las autoridades a cargo deberían replantearse qué tan cierto es eso de que cerrar la plaza aumenta la seguridad para Palacio de Gobierno.",accesibilidad,"aspecto: accesibilidad reseña: Es hermosa las plaza, pero el hecho de estar cerrada casi todo el tiempo desluce totalmente su visita. Las autoridades a cargo deberían replantearse qué tan cierto es eso de que cerrar la plaza aumenta la seguridad para Palacio de Gobierno.",negativo
A000798,gm_c3bd36029cf42de4,Ciudadela de Kuélap,en,"Incredible scenery and ruins. Local tip: get a guide before going into the ruins as there is little signposting. This is an early Machu Picchu, so get to it soon before it becomes overrun with tour groups!",atencion_servicio,"aspecto: atencion_servicio reseña: Incredible scenery and ruins. Local tip: get a guide before going into the ruins as there is little signposting. This is an early Machu Picchu, so get to it soon before it becomes overrun with tour groups!",positivo
A002311,gm_c3bd36029cf42de4,Ciudadela de Kuélap,en,"Incredible scenery and ruins. Local tip: get a guide before going into the ruins as there is little signposting. This is an early Machu Picchu, so get to it soon before it becomes overrun with tour groups!",atractivos,"aspecto: atractivos reseña: Incredible scenery and ruins. Local tip: get a guide before going into the ruins as there is little signposting. This is an early Machu Picchu, so get to it soon before it becomes overrun with tour groups!",positivo
A000799,gm_c4ef67b9de816494,Valle del Colca,en,"For me the Colca Canyon was even better than Machu Picchu! The nature is amazing. Looking at volcanoes at 4910m is literally breathtaking and seeing the Andean condors fly is a fantastic experience. If you go on a tour, you'll also visit some local villages and see many people is their traditional clothing. Absolutely recommend!",atractivos,"aspecto: atractivos reseña: For me the Colca Canyon was even better than Machu Picchu! The nature is amazing. Looking at volcanoes at 4910m is literally breathtaking and seeing the Andean condors fly is a fantastic experience. If you go on a tour, you'll also visit some local villages and see many people is their traditional clothing. Absolutely recommend!",positivo
A002313,gm_a60945fd68c93f27,Ciudadela de Kuélap,en,The first cable car in Peru will take you there. Scary heights during both ways. Ancient fortress in the top of the mountain.,atractivos,aspecto: atractivos reseña: The first cable car in Peru will take you there. Scary heights during both ways. Ancient fortress in the top of the mountain.,positivo
A002314,gm_a60945fd68c93f27,Ciudadela de Kuélap,en,The first cable car in Peru will take you there. Scary heights during both ways. Ancient fortress in the top of the mountain.,accesibilidad,aspecto: accesibilidad reseña: The first cable car in Peru will take you there. Scary heights during both ways. Ancient fortress in the top of the mountain.,positivo
A002315,gm_cb987f59b0a31432,Museo de Sitio Huaca Pucllana,es,"Apenas pasé caminando por aquí y ya vi toda la huaca. Oh, me dirán que faltaron ver cosas en el museo; nada impresionante que no se vea en fotografías. ¡La prioridad la expusieron al aire libre! 0 en inteligencia",atractivos,"aspecto: atractivos reseña: Apenas pasé caminando por aquí y ya vi toda la huaca. Oh, me dirán que faltaron ver cosas en el museo; nada impresionante que no se vea en fotografías. ¡La prioridad la expusieron al aire libre! 0 en inteligencia",negativo
A000802,gm_2ca172aef920d4af,Líneas y Geoglifos de Nasca y Palpa,en,"More confusion added to the pile. Just look how our civilization exploded in the last 200 years with technology. This cycle could have repeated itself many times over the last, say 100,000 years. Maybe someday, someone will find the tools they used or a 50,000 year old transistor. Till then, will just be speculation. Speculation seems to be a contagious disease. Even today, we don't understand gravity, if it is a force, can't it be shielded somehow? Still have a lot to learn.",atractivos,"aspecto: atractivos reseña: More confusion added to the pile. Just look how our civilization exploded in the last 200 years with technology. This cycle could have repeated itself many times over the last, say 100,000 years. Maybe someday, someone will find the tools they used or a 50,000 year old transistor. Till then, will just be speculation. Speculation seems to be a contagious disease. Even today, we don't understand gravity, if it is a force, can't it be shielded somehow? Still have a lot to learn.",neutro
A000803,gm_526cc905acedb531,Valle del Colca,en,"Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",costos,"aspecto: costos reseña: Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",neutro
A000804,gm_526cc905acedb531,Valle del Colca,en,"Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",accesibilidad,"aspecto: accesibilidad reseña: Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",neutro
A000805,gm_526cc905acedb531,Valle del Colca,en,"Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",gastronomia,"aspecto: gastronomia reseña: Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",neutro
A000806,gm_526cc905acedb531,Valle del Colca,en,"Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",alojamiento,"aspecto: alojamiento reseña: Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",neutro
A002316,gm_526cc905acedb531,Valle del Colca,en,"Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",atractivos,"aspecto: atractivos reseña: Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",neutro
A002317,gm_7cb26dc8da5b16d5,Museo de Sitio Huaca Pucllana,en,"Big historical structure from 200-700AD. Its is really old and is in the middle of the city. Although not as spectacular as say the Acropolis in Athens, it is still worth a visit. Need to book online and there are small tour groups only, some in English.",atractivos,"aspecto: atractivos reseña: Big historical structure from 200-700AD. Its is really old and is in the middle of the city. Although not as spectacular as say the Acropolis in Athens, it is still worth a visit. Need to book online and there are small tour groups only, some in English.",positivo
A000808,gm_f17d73648efac0f4,Museo de Sitio Huaca Pucllana,en,The place was amazing if you like history. But i was ripped off when paying. I was given back counterfeit bills. Check your money,atractivos,aspecto: atractivos reseña: The place was amazing if you like history. But i was ripped off when paying. I was given back counterfeit bills. Check your money,positivo
